 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
    37        1      1.152612E+00     4.695805E+02
    38        1      3.658895E-01     3.315786E+02
    39        1      1.578051E-01     7.414409E+02
    40        1      1.404186E-01     3.308451E+02
    41        1      1.030488E-01     7.521173E+01
    42        1      8.510338E-02     1.885404E+02
    43        1      7.876488E-02     1.046039E+03
    44        1      7.826690E-02     3.352110E+02
    45        1      7.820994E-02     7.979434E+01
    46        1      7.211537E-02     3.618348E+02
    47        1      7.206582E-02     8.144848E+01
    48        1      6.814766E-02     5.577093E+02
    49        1      6.800460E-02     1.760556E+02
    50        1      6.773964E-02     2.557298E+02
    51        1      6.771410E-02     5.947063E+01
    52        1      6.509020E-02     8.465910E+02
    53        1      6.476490E-02     2.723115E+02
    54        1      6.472817E-02     6.780568E+01
    55        1      6.116017E-02     5.532712E+02
    56        1      6.105328E-02     1.708771E+02
    57        1      6.010862E-02     7.823632E+02
    58        1      5.983143E-02     2.524256E+02
    59        1      5.980138E-02     7.666277E+01
    60        1      5.719765E-02     1.106775E+03
    61        1      5.677385E-02     3.473670E+02
    62        1      5.673136E-02     1.057765E+02
    63       10      5.672711E-02     5.028386E+01
    64       10      5.672541E-02     3.009913E+01
    65        1      5.662679E-02     3.065382E+02
    66        1      5.658367E-02     9.707354E+01
    67        1      5.611557E-02     1.381276E+02
    68       10      5.610906E-02     6.541798E+01
    69       10      5.610691E-02     3.094774E+01
    70       10      5.610574E-02     2.924952E+01
    71       10      5.610478E-02     2.957213E+01
    72       11      5.610468E-02     2.960461E+01
    73       10      5.610377E-02     2.973715E+01
    74       10      5.610286E-02     2.979738E+01
    75       10      5.610195E-02     2.982418E+01
    76        1      5.543723E-02     2.092600E+02
    77        1      5.541694E-02     6.536608E+01
    78        1      5.446414E-02     3.540048E+02
    79        1      5.442032E-02     1.090483E+02
    80       10      5.441613E-02     5.169499E+01
    81       10      5.441466E-02     2.514943E+01
    82       10      5.441380E-02     2.569614E+01
    83        1      4.936166E-02     8.247659E+00
    84        1      4.884203E-02     2.718860E+00
    85        1      4.878071E-02     7.685465E-01
    86        1      4.792223E-02     2.401503E-01
    87        1      4.445973E-02     5.854727E+02
    88        1      4.430546E-02     1.904105E+02
    89        1      4.428909E-02     6.167704E+01
    90        1      4.428733E-02     1.940570E+01
    91        1      4.418927E-02     5.146177E+00
    92        1      4.409328E-02     1.442085E+00
    93        1      4.407606E-02     4.448915E-01
    94        1      4.407451E-02     1.620141E-01
    95        1      4.407428E-02     4.555352E-02
    96        1      4.407087E-02     1.178422E-02
    97        1      4.407024E-02     6.721159E-03
    98        1      4.407000E-02     3.840461E-03
    99        1      4.406991E-02     2.445189E-03
   100        1      4.406987E-02     1.174860E-03
   101        1      4.406986E-02     6.891650E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      2.424308E+04     7.654323E+02
     2        1      2.671111E+03     1.732958E+06
     3        1      2.999673E+02     5.745668E+05
     4        1      3.939467E+01     1.906890E+05
     5        1      1.027573E+01     5.940083E+04
     6        1      7.473690E+00     1.917291E+04
     7        1      7.180632E+00     6.092895E+03
     8        1      7.150052E+00     1.839894E+03
     9        1      5.071188E+00     7.581495E+02
    10        1      4.788935E+00     1.952745E+03
    11        1      4.392043E+00     9.259525E+02
    12        1      4.197320E+00     5.041491E+03
    13        1      4.176115E+00     1.519037E+03
    14        1      1.234364E+00     1.787570E+03
    15        1      1.232235E+00     4.372872E+02
    16        1      1.209393E+00     1.934143E+03
    17        1      1.206105E+00     5.075607E+02
    18        1      6.210456E-01     2.664669E+03
    19        1      6.177960E-01     8.419549E+02
    20        1      6.157699E-01     4.426713E+02
    21        1      5.883205E-01     1.387143E+03
    22        1      5.873486E-01     3.170253E+02
    23       10      5.872573E-01     2.275733E+02
    24        1      5.866114E-01     9.873311E+02
    25        1      5.799069E-01     1.900833E+03
    26        1      5.782171E-01     5.755756E+02
    27       10      5.780418E-01     2.933892E+02
    28        1      1.715692E-01     9.050050E+02
    29        1      1.532285E-01     1.582621E+03
    30        1      1.520811E-01     5.025094E+02
    31        1      1.519434E-01     1.056591E+02
    32        1      6.518990E-02     3.252761E+02
    33        1      6.515967E-02     8.978553E+01
    34        1      6.009840E-02     1.171874E+02
    35       10      6.009230E-02     5.800658E+01
    36        1      5.969141E-02     6.659294E+02
    37        1      5.953914E-02     2.183976E+02
    38        1      5.952125E-02     5.811174E+01
    39        1      5.910383E-02     7.778785E+02
    40        1      5.883000E-02     2.512066E+02
    41        1      5.880040E-02     7.702152E+01
    42       10      5.879743E-02     3.796086E+01
    43       10      5.879618E-02     2.647650E+01
    44       10      5.879536E-02     2.602905E+01
    45       10      5.879465E-02     2.580445E+01
    46       11      5.879458E-02     2.578404E+01
    47       11      5.879452E-02     2.576548E+01
    48       10      5.879384E-02     2.567172E+01
    49       10      5.879317E-02     2.562413E+01
    50       10      5.879249E-02     2.559964E+01
    51        1      4.875288E-02     4.396555E+02
    52        1      4.870171E-02     1.440924E+02
    53        1      4.869614E-02     4.632619E+01
    54       10      4.869551E-02     2.024386E+01
    55       10      4.869529E-02     1.067586E+01
    56       10      4.869515E-02     1.087727E+01
    57       10      4.869503E-02     1.096725E+01
    58       11      4.869501E-02     1.097704E+01
    59       11      4.869500E-02     1.098540E+01
    60       10      4.869488E-02     1.101247E+01
    61       10      4.869475E-02     1.102412E+01
    62       10      4.869463E-02     1.102888E+01
    63        9      4.869374E-02     3.424854E+01
    64       10      4.869334E-02     1.533894E+01
    65       10      4.869316E-02     1.074576E+01
    66       10      4.869303E-02     1.090340E+01
    67       11      4.869302E-02     1.092060E+01
    68       11      4.869300E-02     1.093531E+01
    69       10      4.869288E-02     1.098416E+01
    70       10      4.869276E-02     1.100465E+01
    71       10      4.869263E-02     1.101319E+01
    72       11      4.869262E-02     1.101418E+01
    73       11      4.869261E-02     1.101501E+01
    74       10      4.869249E-02     1.101726E+01
    75        1      4.791181E-02     3.668904E+00
    76        1      4.782504E-02     1.218024E+00
    77        1      4.781537E-02     3.983748E-01
    78        1      4.781424E-02     1.064832E-01
    79       10      4.781424E-02     1.067098E-01
    80       10      4.781424E-02     1.067974E-01
    81        1      4.779846E-02     2.620073E-02
    82       10      4.779846E-02     2.617788E-02
    83       10      4.779846E-02     2.616856E-02
    84        1      4.737253E-02     1.011001E+03
    85        1      4.691325E-02     3.292791E+02
    86        1      4.686437E-02     1.066102E+02
    87        1      4.685880E-02     2.684460E+01
    88       10      4.685830E-02     1.482811E+01
    89        9      4.685582E-02     1.521637E+01
    90       10      4.685557E-02     1.531556E+01
    91        1      4.481128E-02     5.143790E+00
    92        1      4.457925E-02     1.662185E+00
    93        1      4.455460E-02     4.999386E-01
    94        1      4.420409E-02     1.487902E-01
    95        1      4.410312E-02     5.973762E-02
    96        1      4.407686E-02     5.917313E-02
    97        1      4.407225E-02     1.573225E-02
    98        1      4.407071E-02     1.138129E-02
    99        1      4.407023E-02     6.208374E-03
   100        1      4.406994E-02     5.808648E-03
   101        1      4.406988E-02     1.733704E-03
   102        1      4.406987E-02     1.208520E-03
   103        1      4.406986E-02     7.139698E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      3.270803E+04     1.079631E+03
     2        1      3.369224E+03     2.252337E+06
     3        1      3.539666E+02     7.220906E+05
     4        1      4.407665E+01     2.315181E+05
     5        1      1.229769E+01     7.495846E+04
     6        1      8.980474E+00     2.466427E+04
     7        1      8.609207E+00     6.918760E+03
     8        1      8.579503E+00     2.058229E+03
     9        1      2.767534E+00     1.090818E+03
    10        1      2.649443E+00     4.603902E+03
    11        1      2.636243E+00     1.378333E+03
    12        1      1.087392E+00     1.477874E+03
    13        1      1.078264E+00     2.315291E+03
    14        1      1.074852E+00     6.677454E+02
    15        1      1.060146E+00     3.555531E+03
    16        1      1.054365E+00     1.121755E+03
    17       10      1.053794E+00     5.687264E+02
    18        1      1.045143E+00     2.367142E+03
    19        1      1.041594E+00     6.892419E+02
    20        1      1.022331E+00     2.347961E+03
    21        1      1.019651E+00     5.978465E+02
    22        1      9.049637E-01     1.298971E+03
    23        1      8.703809E-01     2.990056E+03
    24        1      8.662786E-01     9.381830E+02
    25        1      4.543349E-01     2.014572E+02
    26        1      2.588957E-01     9.968094E+02
    27        1      2.585263E-01     2.721219E+02
    28        1      2.431251E-01     1.902949E+03
    29        1      2.414623E-01     6.006545E+02
    30       10      2.413045E-01     2.973385E+02
    31        1      2.410440E-01     1.067444E+03
    32        1      2.406285E-01     3.050559E+02
    33        1      2.313213E-01     9.725720E+02
    34        1      2.308508E-01     2.396124E+02
    35        1      2.103714E-01     6.672288E+02
    36        1      2.051096E-01     1.362921E+03
    37        1      2.042480E-01     4.238214E+02
    38       10      2.041637E-01     2.092382E+02
    39        1      2.039056E-01     1.492714E+03
    40        1      2.031210E-01     4.540982E+02
    41        1      1.987489E-01     1.168128E+03
    42        1      1.981105E-01     3.585265E+02
    43       10      1.980464E-01     1.766383E+02
    44       11      1.980421E-01     1.601135E+02
    45        1      1.956345E-01     2.020958E+03
    46        1      1.942114E-01     6.259747E+02
    47        1      1.906189E-01     1.371296E+03
    48        1      1.897497E-01     4.286391E+02
    49       10      1.896655E-01     2.118038E+02
    50       10      1.896344E-01     1.194362E+02
    51       10      1.896166E-01     1.169511E+02
    52       10      1.896021E-01     1.157046E+02
    53        1      1.895592E-01     1.184610E+03
    54        1      1.890601E-01     3.541866E+02
    55        1      1.846861E-01     1.281508E+03
    56        1      1.839252E-01     3.992101E+02
    57       11      1.839097E-01     3.625165E+02
    58       10      1.838461E-01     1.787899E+02
    59       10      1.838207E-01     1.158499E+02
    60        1      1.758905E-01     1.662009E+03
    61        1      1.749252E-01     5.122690E+02
    62        1      1.727329E-01     1.549346E+03
    63        1      1.716329E-01     4.905362E+02
    64       10      1.715292E-01     2.429772E+02
    65       10      1.714948E-01     1.191325E+02
    66       11      1.714923E-01     1.105437E+02
    67       10      1.714762E-01     1.079647E+02
    68       10      1.714637E-01     1.066716E+02
    69       10      1.714521E-01     1.060217E+02
    70       10      1.714407E-01     1.056937E+02
    71        1      1.706780E-01     1.198734E+02
    72        1      7.984638E-02     3.382084E+02
    73        1      7.981168E-02     7.243656E+01
    74        1      7.626374E-02     6.137077E+02
    75        1      7.613007E-02     1.856567E+02
    76        1      7.385725E-02     8.387435E+02
    77        1      7.120608E-02     3.034774E+02
    78        1      7.117195E-02     8.537884E+01
    79        1      6.931892E-02     6.049553E+02
    80        1      6.922037E-02     1.876663E+02
    81        1      6.828575E-02     8.980723E+02
    82        1      6.800447E-02     2.789705E+02
    83        1      6.797582E-02     7.940294E+01
    84       11      6.797514E-02     7.005163E+01
    85       11      6.797458E-02     6.178021E+01
    86        1      6.596218E-02     1.023283E+03
    87        1      6.567238E-02     2.599113E+02
    88        1      6.565289E-02     6.929876E+01
    89        1      6.542336E-02     6.004630E+02
    90        1      6.529710E-02     1.854016E+02
    91        1      6.528388E-02     4.774509E+01
    92       11      6.528358E-02     4.207582E+01
    93       10      6.528207E-02     3.139223E+01
    94       11      6.528194E-02     3.128914E+01
    95       10      6.528090E-02     3.086667E+01
    96       11      6.528079E-02     3.082403E+01
    97       11      6.528070E-02     3.078628E+01
    98       10      6.527973E-02     3.063033E+01
    99       10      6.527878E-02     3.055729E+01
   100       10      6.527783E-02     3.052166E+01
   101       10      6.527688E-02     3.050422E+01
   102        1      6.251309E-02     8.974797E+02
   103        1      6.228097E-02     1.441435E+02
   104       11      6.227922E-02     1.234857E+02
   105       11      6.227792E-02     1.058227E+02
   106       11      6.227693E-02     9.071298E+01
   107       11      6.227617E-02     7.779083E+01
   108       10      6.227343E-02     3.400107E+01
   109        9      6.226178E-02     6.378563E+01
   110        1      5.499321E-02     1.291086E+02
   111        1      5.498936E-02     3.023488E+01
   112       11      5.498925E-02     2.499334E+01
   113        1      5.272579E-02     1.051511E+02
   114        1      5.272320E-02     3.196354E+01
   115        1      5.246529E-02     1.959764E+02
   116        1      5.245737E-02     6.464577E+01
   117        1      5.245649E-02     2.057882E+01
   118       10      5.245638E-02     8.518143E+00
   119        9      5.245614E-02     4.928375E+00
   120       10      5.245611E-02     4.857082E+00
   121        1      5.231924E-02     3.431172E+01
   122        1      5.231900E-02     1.141325E+01
   123        1      5.231897E-02     3.753068E+00
   124        1      5.231897E-02     1.134909E+00
   125        1      5.204672E-02     4.220254E+02
   126        1      5.200654E-02     1.374030E+02
   127        1      5.200227E-02     4.460350E+01
   128        1      5.200181E-02     1.385987E+01
   129        8      5.199745E-02     4.627003E+00
   130        9      5.199723E-02     4.685980E+00
   131        8      5.199506E-02     1.478002E+01
   132        1      5.193461E-02     3.174277E+00
   133        9      5.193450E-02     3.246370E+00
   134        8      5.193342E-02     3.167550E+00
   135        9      5.193331E-02     3.234294E+00
   136        9      5.193320E-02     3.248888E+00
   137        8      5.193218E-02     1.197266E+01
   138        1      5.190476E-02     3.025885E+00
   139        9      5.190470E-02     2.279307E+00
   140       10      5.190470E-02     2.301957E+00
   141       10      5.190469E-02     2.311513E+00
   142        9      5.190464E-02     2.314291E+00
   143        9      5.190458E-02     2.313604E+00
   144        8      5.190410E-02     1.480934E+01
   145        1      5.190405E-02     3.522114E+00
   146        1      5.188143E-02     1.097237E+00
   147        9      5.188141E-02     1.078290E+00
   148        9      5.188140E-02     1.073579E+00
   149        8      5.188139E-02     2.016125E+01
   150        1      5.188130E-02     6.507028E+00
   151        1      5.188129E-02     1.574828E+00
   152        1      5.187591E-02     3.854171E-01
   153        8      5.187590E-02     5.915654E+00
   154        1      5.187589E-02     1.873264E+00
   155        1      5.187539E-02     5.406381E-01
   156        1      5.187508E-02     1.346912E-01
   157        9      5.187508E-02     1.316992E-01
   158       10      5.187508E-02     1.308208E-01
   159        9      5.187508E-02     1.302652E-01
   160        9      5.187508E-02     1.300066E-01
   161        9      5.187508E-02     1.298479E-01
   162       10      5.187508E-02     1.298226E-01
   163        6      5.187505E-02     1.867560E+00
   164        1      5.187505E-02     5.874229E-01
   165        1      5.187495E-02     1.541082E-01
   166        9      5.187495E-02     5.875781E-02
   167        1      5.186101E-02     3.233845E-02
   168        1      5.185489E-02     1.631220E-02
   169        9      5.185489E-02     1.633022E-02
   170       10      5.185489E-02     1.633504E-02
   171        1      5.185357E-02     9.983441E-03
   172        1      5.185302E-02     5.814171E-03
   173        9      5.185302E-02     5.459218E-03
   174        9      5.185302E-02     5.461514E-03
   175        1      5.185287E-02     3.296542E-03
   176        1      5.185281E-02     1.891561E-03
   177        1      5.185280E-02     1.080990E-03
   178        1      5.185279E-02     5.036575E-04
 --------------------------------------------------
 --------------------------------------------------
  #iter    #init      Sp(xstar)       ||g(xstar)||
 --------------------------------------------------
     1        0      4.359516E+04     4.529902E+03
     2        1      4.633602E+03     3.039160E+06
     3        1      5.007488E+02     9.898631E+05
     4        1      6.304905E+01     3.245665E+05
     5        1      1.497977E+01     9.639241E+04
     6        1      1.051782E+01     1.929804E+04
     7        1      1.035035E+01     6.225770E+03
     8        1      1.033069E+01     1.396673E+03
     9        1      1.560738E+00     4.105635E+02
    10        1      1.068455E+00     7.129897E+02
    11        1      1.012429E+00     3.596520E+03
    12        1      1.006439E+00     1.116233E+03
    13        1      8.851533E-01     1.641571E+03
    14        1      8.827035E-01     3.175686E+02
    15        1      8.183003E-01     3.062280E+02
    16        1      7.613394E-01     2.275101E+03
    17        1      7.594689E-01     6.595300E+02
    18        1      7.285959E-01     1.208372E+03
    19        1      6.855960E-01     1.868430E+03
    20        1      6.843114E-01     5.224799E+02
    21        1      5.554889E-01     2.491324E+03
    22        1      5.526107E-01     7.716839E+02
    23       10      5.523268E-01     3.822004E+02
    24       10      5.522144E-01     2.411416E+02
    25        1      4.301760E-01     1.769074E+03
    26        1      4.290535E-01     5.199205E+02
    27       10      4.289416E-01     3.177545E+02
    28        1      4.287520E-01     6.260832E+02
    29        1      4.130018E-01     1.226227E+03
    30        1      4.124299E-01     3.093842E+02
    31       11      4.124178E-01     2.747032E+02
    32       10      4.123505E-01     2.077998E+02
    33       10      4.122997E-01     2.107281E+02
    34       10      4.122525E-01     2.120574E+02
    35       10      4.122061E-01     2.126777E+02
    36        1      3.950425E-01     2.374345E+03
    37        1      3.924520E-01     7.455470E+02
    38        1      3.460520E-01     2.211646E+03
    39        1      3.441891E-01     2.497761E+02
    40       10      3.441346E-01     1.856353E+02
    41       10      3.440940E-01     1.882518E+02
    42       10      3.440563E-01     1.894404E+02
    43        9      3.436880E-01     1.912365E+02
    44        1      2.200098E-01     1.937560E+03
    45        1      2.190083E-01     6.229818E+02
    46        1      2.062651E-01     1.801338E+03
    47        1      2.051181E-01     5.472635E+02
    48       10      2.050070E-01     2.441801E+02
    49       10      2.049703E-01     1.376619E+02
    50        1      1.812849E-01     5.126565E+02
    51        1      1.790171E-01     1.614633E+03
    52        1      1.780957E-01     4.907310E+02
    53        1      1.767754E-01     2.040547E+03
    54        1      1.756679E-01     6.605766E+02
    55        1      1.755310E-01     1.275117E+02
    56        1      9.254293E-02     9.700751E+01
    57        1      8.753060E-02     1.404142E+03
    58        1      8.698220E-02     3.588652E+02
    59        1      8.694262E-02     7.574614E+01
    60        1      8.681408E-02     8.176586E+01
    61        1      8.273904E-02     4.303554E+02
    62        1      8.268658E-02     1.249951E+02
    63       10      8.267948E-02     5.867242E+01
    64       10      8.267552E-02     5.735278E+01
    65       10      8.267216E-02     5.676474E+01
    66       10      8.266892E-02     5.650462E+01
    67       10      8.266569E-02     5.638766E+01
    68       10      8.266247E-02     5.633281E+01
    69        1      8.007898E-02     5.168163E+02
    70        1      8.003318E-02     1.496960E+02
    71        1      6.983025E-02     1.430724E+02
    72        1      6.910583E-02     2.776458E+02
    73        1      6.909122E-02     5.485547E+01
    74       10      6.909024E-02     1.199535E+02
    75       11      6.908897E-02     9.438425E+01
    76       11      6.908808E-02     7.435431E+01
    77       11      6.908741E-02     5.866813E+01
    78       11      6.908689E-02     5.267472E+01
    79       10      6.908360E-02     5.372121E+01
    80        1      6.605805E-02     7.487646E+02
    81        1      6.592785E-02     4.002618E+01
    82        1      6.456569E-02     3.501027E+02
    83        1      6.454487E-02     1.031031E+02
    84        1      5.927592E-02     4.526508E+02
    85        1      5.923954E-02     1.383906E+02
    86       11      5.923806E-02     1.102970E+02
    87        1      5.920462E-02     3.912417E+02
    88        1      5.917907E-02     1.196589E+02
    89        1      5.916760E-02     4.170358E+02
    90        1      5.913663E-02     1.268881E+02
    91       11      5.913537E-02     1.011521E+02
    92       11      5.913453E-02     8.069362E+01
    93       10      5.913217E-02     3.515639E+01
    94       11      5.913196E-02     3.541443E+01
    95        1      5.910339E-02     2.478130E+02
    96        1      5.909282E-02     7.216287E+01
    97        1      5.906837E-02     4.279866E+02
    98        1      5.903580E-02     1.305264E+02
    99       11      5.903447E-02     1.040412E+02
   100        1      5.901264E-02     1.026053E+02
   101        1      5.894419E-02     2.265344E+02
   102        1      5.893455E-02     6.226853E+01
   103        1      5.431460E-02     1.596692E+01
   104        1      5.389503E-02     5.435348E+01
   105        1      5.389450E-02     1.468743E+01
   106        1      5.319264E-02     1.638271E+02
   107        1      5.318798E-02     5.411936E+01
   108        1      5.318744E-02     1.602878E+01
   109        1      5.311986E-02     3.791812E+00
   110        1      5.306533E-02     1.289998E+00
   111        1      5.305912E-02     4.759503E-01
   112        1      5.305817E-02     1.476257E-01
   113        1      5.304263E-02     3.464267E-02
   114       11      5.304263E-02     3.482774E-02
   115        1      5.303743E-02     2.022073E-02
   116       11      5.303743E-02     2.011610E-02
   117       11      5.303743E-02     2.003265E-02
   118       11      5.303743E-02     1.996648E-02
   119       11      5.303743E-02     1.991387E-02
   120        1      5.303600E-02     8.610303E-03
   121       11      5.303600E-02     8.611582E-03
   122        1      5.303563E-02     4.946728E-03
   123        1      5.303550E-02     2.425757E-03
   124        1      5.303547E-02     1.355300E-03
   125       11      5.303547E-02     1.355670E-03
   126        1      5.303546E-02     7.674033E-04
 --------------------------------------------------
